Country Name,Country Code,Indicator Name,Indicator Code,1996,1998,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Afghanistan","AFG","Control of Corruption: Estimate","CC.EST","-1.29170477390289","-1.17601227760315","-1.27172422409058","-1.25113701820374","-1.34417974948883","-1.35064733028412","-1.44725239276886","-1.44629228115082","-1.61325109004974","-1.67209553718567","-1.55229878425598","-1.64539110660553","-1.60047078132629","-1.43037283420563","-1.44596064090729","-1.36493408679962","-1.35471308231354","-1.54022777080536","-1.53007459640503","-1.50287592411041","-1.41931009292603","-1.49336087703705","-1.15226578712463","-1.18368434906006","-1.15493178367615"
"Afghanistan","AFG","Control of Corruption: Number of Sources","CC.NO.SRC","2","2","2","2","3","5","5","7","6","7","8","9","9","10","11","11","11","10","10","10","10","9","8","8","8"
"Afghanistan","AFG","Control of Corruption: Percentile Rank","CC.PER.RNK","4.30107545852661","8.02138996124268","4.78723382949829","4.7619047164917","4.7619047164917","6.40394067764282","1.46341466903687","1.95121955871582","0.970873773097992","0.485436886548996","0.956937789916992","0.952380955219269","0.473933637142181","1.42180097103119","0.947867274284363","5.28846168518066","5.7142858505249","3.80952382087708","3.80952382087708","4.7619047164917","5.7142858505249","4.7619047164917","12.380952835083","12.2641506195068","13.6792449951172"
"Afghanistan","AFG","Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval","CC.PER.RNK.LOWER","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.476190477609634","0","0","0","1.42857146263123","0","4.7619047164917","4.71698093414307","6.13207530975342"
"Afghanistan","AFG","Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval","CC.PER.RNK.UPPER","27.4193553924561","33.6898384094238","30.8510646820068","32.8042335510254","19.0476188659668","15.2709360122681","13.1707315444946","11.7073173522949","6.7961163520813","4.36893224716187","7.17703342437744","3.80952382087708","4.26540279388428","11.8483409881592","9.95260620117188","12.5","12.8571424484253","10","9.5238094329834","9.5238094329834","11.9047622680664","10.4761905670166","20.9523811340332","20.2830181121826","20.7547168731689"
"Afghanistan","AFG","Control of Corruption: Standard Error","CC.STD.ERR","0.340506970882416","0.324012994766235","0.346905559301376","0.352838128805161","0.270214706659317","0.213201358914375","0.207366138696671","0.207394152879715","0.232796639204025","0.22434464097023","0.203014597296715","0.195122539997101","0.195457264780998","0.186088413000107","0.15991984307766","0.16137632727623","0.161489844322205","0.165064543485641","0.162055894732475","0.154826998710632","0.154633209109306","0.157482549548149","0.182797357439995","0.173358500003815","0.173359021544456"
"Afghanistan","AFG","Government Effectiveness: Estimate","GE.EST","-2.17516660690308","-2.10229182243347","-2.17394614219666","-1.58768701553345","-1.17576801776886","-0.945146262645721","-1.2288156747818","-1.47365152835846","-1.44011056423187","-1.52779507637024","-1.50775218009949","-1.47831559181213","-1.47410047054291","-1.37553513050079","-1.40146291255951","-1.36164617538452","-1.39739489555359","-1.29146802425385","-1.38659679889679","-1.50175786018372","-1.5191125869751","-1.61153948307037","-1.67058789730072","-1.88003480434418","-1.98701369762421"
"Afghanistan","AFG","Government Effectiveness: Number of Sources","GE.NO.SRC","1","1","1","2","2","4","4","6","5","6","7","7","7","8","8","8","8","8","8","8","8","7","6","6","6"
"Afghanistan","AFG","Government Effectiveness: Percentile Rank","GE.PER.RNK","0","0","0","2.16216206550598","9.72972965240479","16.9154224395752","9.31372547149658","4.3902440071106","4.36893224716187","3.39805817604065","2.87081336975098","3.82775115966797","4.7393364906311","5.68720388412476","6.16113758087158","7.21153831481934","6.66666650772095","7.61904764175415","7.14285707473755","7.14285707473755","6.66666650772095","5.2380952835083","5.2380952835083","1.88679242134094","1.41509437561035"
"Afghanistan","AFG","Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval","GE.PER.RNK.LOWER","0","0","0","0","1.62162160873413","4.47761201858521","1.47058820724487","0","0.485436886548996","0.485436886548996","0","0.478468894958496","0.473933637142181","0.473933637142181","0.473933637142181","1.92307686805725","1.42857146263123","4.2857141494751","3.33333325386047","1.42857146263123","1.42857146263123","1.42857146263123","0.952380955219269","0","0"
"Afghanistan","AFG","Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval","GE.PER.RNK.UPPER","1.63934421539307","2.7322404384613","2.7322404384613","8.64864826202393","29.1891899108887","36.3184089660645","21.5686283111572","14.1463413238525","16.990291595459","13.1067962646484","12.4401912689209","12.9186601638794","13.2701425552368","15.1658763885498","14.6919431686401","16.3461532592773","14.7619047164917","18.5714282989502","15.2380952835083","11.9047622680664","12.380952835083","11.4285717010498","11.4285717010498","8.49056625366211","6.60377359390259"
"Afghanistan","AFG","Government Effectiveness: Standard Error","GE.STD.ERR","0.187617555260658","0.302315533161163","0.331546425819397","0.259350627660751","0.298997640609741","0.235708385705948","0.220314458012581","0.263611018657684","0.314759343862534","0.275009870529175","0.239676758646965","0.2329041659832","0.237974882125854","0.2263523042202","0.221870198845863","0.234368801116943","0.24326927959919","0.233129948377609","0.235358536243439","0.245759963989258","0.245669454336166","0.278917849063873","0.299894481897354","0.284960269927979","0.291137188673019"
